time,accX,accY,accZ,gyrX,gyrY,gyrZ,pres,alt,temp
20.821,0.032,-0.006,0.222,-0.028,0.018,0.002,1017.430,0.127,24.896
21.123,0.032,-0.008,0.223,-0.027,0.017,0.002,1017.450,-0.021,24.891
21.426,0.033,-0.006,0.226,-0.027,0.017,0.003,1017.440,-0.085,24.899
21.729,0.034,-0.006,0.230,-0.027,0.017,0.003,1017.450,-0.127,24.899
22.031,0.033,-0.003,0.237,-0.027,0.017,0.003,1017.450,-0.106,24.894
22.332,0.031,-0.002,0.243,-0.027,0.017,0.003,1017.450,-0.211,24.891
22.634,0.030,-0.003,0.248,-0.027,0.017,0.003,1017.460,-0.042,24.888
22.939,0.032,-0.003,0.256,-0.028,0.017,0.003,1017.470,-0.317,24.896
23.452,0.032,-0.001,0.265,-0.027,0.017,0.003,1017.450,-0.233,24.837
23.755,0.030,0.000,0.273,-0.028,0.017,0.003,1017.440,0.106,24.878
24.058,0.032,0.002,0.271,-0.028,0.018,0.003,1017.480,-0.190,24.883
24.360,0.032,0.003,0.276,-0.029,0.018,0.003,1017.430,0.053,24.888
24.661,0.038,0.005,0.281,-0.029,0.018,0.003,1017.440,0.106,24.891
24.960,0.038,0.008,0.287,-0.028,0.017,0.004,1017.480,-0.148,24.891
25.260,0.038,0.008,0.294,-0.028,0.017,0.004,1017.450,-0.085,24.891
25.562,0.038,0.005,0.302,-0.029,0.018,0.004,1017.440,-0.211,24.888
25.864,0.039,0.005,0.304,-0.028,0.018,0.005,1017.440,-0.169,24.894
26.165,0.040,0.002,0.314,-0.028,0.018,0.006,1017.490,-0.338,24.904
26.673,0.042,0.005,0.320,-0.028,0.017,0.005,1017.440,-0.275,24.842
26.977,0.043,0.005,0.327,-0.028,0.018,0.006,1017.450,-0.085,24.876
27.281,0.044,0.006,0.331,-0.029,0.018,0.006,1017.480,-0.169,24.876
27.583,0.046,0.007,0.335,-0.029,0.018,0.007,1017.440,-0.317,24.883
27.884,0.046,0.007,0.335,-0.029,0.018,0.007,1017.470,-0.233,24.886
28.184,0.044,0.005,0.344,-0.028,0.018,0.008,1017.460,-0.211,24.888
28.486,0.044,0.005,0.345,-0.029,0.018,0.007,1017.470,-0.190,24.886
28.786,0.042,0.007,0.350,-0.029,0.018,0.007,1017.450,-0.127,24.894
29.086,0.043,0.008,0.356,-0.028,0.018,0.007,1017.460,-0.169,24.891
29.387,0.043,0.011,0.360,-0.028,0.017,0.007,1017.440,-0.211,24.896
29.894,0.045,0.008,0.354,-0.028,0.017,0.007,1017.430,0.095,24.840
30.197,0.043,0.009,0.359,-0.029,0.017,0.007,1017.460,-0.169,24.883
30.498,0.045,0.009,0.363,-0.029,0.017,0.008,1017.480,-0.106,24.896
30.795,0.047,0.010,0.365,-0.029,0.017,0.008,1017.480,-0.296,24.891
31.096,0.044,0.012,0.373,-0.029,0.018,0.008,1017.460,-0.338,24.888
31.395,0.045,0.012,0.375,-0.029,0.018,0.008,1017.470,-0.233,24.888
31.694,0.043,0.014,0.382,-0.029,0.018,0.009,1017.450,-0.317,24.888
31.993,0.043,0.012,0.382,-0.030,0.017,0.009,1017.470,-0.254,24.891
32.296,0.045,0.014,0.383,-0.030,0.018,0.009,1017.460,-0.296,24.888
32.596,0.045,0.016,0.385,-0.030,0.018,0.009,1017.450,-0.211,24.888
33.098,0.043,0.016,0.392,-0.029,0.017,0.009,1017.460,-0.190,24.829
33.400,0.044,0.016,0.394,-0.029,0.018,0.009,1017.440,0.095,24.860
33.698,0.043,0.017,0.399,-0.029,0.018,0.010,1017.460,-0.169,24.873
33.999,0.043,0.017,0.401,-0.029,0.018,0.010,1017.450,-0.148,24.876
34.297,0.042,0.015,0.403,-0.029,0.018,0.010,1017.460,-0.254,24.873
34.597,0.043,0.014,0.403,-0.029,0.017,0.010,1017.440,-0.233,24.873
34.895,0.047,0.013,0.406,-0.029,0.017,0.011,1017.450,-0.254,24.876
35.195,0.048,0.013,0.409,-0.029,0.017,0.011,1017.420,-0.106,24.870
35.493,0.049,0.013,0.411,-0.029,0.017,0.012,1017.480,-0.380,24.881
35.795,0.050,0.014,0.417,-0.029,0.017,0.012,1017.440,0.000,24.883
36.294,0.051,0.010,0.416,-0.030,0.017,0.011,1017.470,-0.063,24.829
36.595,0.052,0.010,0.416,-0.030,0.017,0.012,1017.470,-0.127,24.865
36.895,0.054,0.012,0.420,-0.031,0.017,0.012,1017.450,-0.148,24.883
37.194,0.053,0.013,0.423,-0.031,0.017,0.012,1017.440,-0.233,24.881
37.492,0.054,0.009,0.424,-0.031,0.017,0.013,1017.490,-0.275,24.878
37.798,0.052,0.012,0.431,-0.031,0.017,0.013,1017.450,-0.190,24.878
38.101,0.052,0.012,0.436,-0.031,0.017,0.013,1017.460,-0.254,24.883
38.400,0.050,0.015,0.447,-0.031,0.017,0.014,1017.440,-0.148,24.881
38.699,0.050,0.015,0.446,-0.031,0.017,0.014,1017.450,0.000,24.876
38.994,0.051,0.015,0.448,-0.031,0.017,0.014,1017.450,-0.254,24.878
39.471,0.051,0.015,0.457,-0.031,0.018,0.015,1017.470,-0.127,24.819
39.774,0.051,0.014,0.456,-0.031,0.018,0.015,1017.440,-0.042,24.858
40.077,0.050,0.015,0.459,-0.031,0.018,0.016,1017.450,-0.275,24.863
40.378,0.049,0.017,0.464,-0.032,0.018,0.016,1017.450,-0.148,24.870
40.679,0.047,0.018,0.469,-0.032,0.018,0.016,1017.460,-0.359,24.868
40.981,0.047,0.019,0.474,-0.032,0.018,0.016,1017.460,-0.233,24.870
41.285,0.047,0.019,0.477,-0.032,0.018,0.016,1017.470,-0.211,24.865
41.586,0.044,0.018,0.478,-0.032,0.017,0.017,1017.470,-0.085,24.868
41.887,0.043,0.017,0.482,-0.031,0.017,0.016,1017.440,-0.190,24.870
42.189,0.044,0.018,0.486,-0.031,0.017,0.016,1017.440,-0.211,24.868
42.697,0.045,0.026,0.495,-0.032,0.017,0.018,1017.460,0.042,24.814
42.999,0.047,0.028,0.500,-0.032,0.016,0.018,1017.450,-0.085,24.860
43.306,0.047,0.029,0.504,-0.031,0.017,0.018,1017.470,-0.275,24.873
43.608,0.045,0.029,0.507,-0.031,0.016,0.018,1017.450,-0.042,24.870
43.911,0.045,0.030,0.512,-0.031,0.016,0.019,1017.460,-0.317,24.881
44.211,0.048,0.030,0.515,-0.031,0.017,0.019,1017.460,-0.423,24.878
44.513,0.046,0.032,0.522,-0.031,0.017,0.019,1017.450,-0.085,24.881
