time,accX,accY,accZ,gyrX,gyrY,gyrZ,pres,alt,temp
188.102,6.188,1.317,1.248,-0.178,0.111,0.324,1017.440,0.275,25.160
188.392,6.185,1.316,1.253,-0.178,0.111,0.324,1017.430,0.021,25.196
188.683,6.181,1.313,1.253,-0.178,0.111,0.324,1017.420,0.201,25.201
188.971,6.175,1.310,1.256,-0.179,0.111,0.324,1017.420,-0.042,25.214
189.265,6.169,1.307,1.260,-0.179,0.111,0.324,1017.420,-0.085,25.214
189.555,6.167,1.306,1.266,-0.180,0.111,0.324,1017.430,0.032,25.214
189.847,6.163,1.305,1.271,-0.180,0.111,0.324,1017.440,-0.085,25.209
190.140,6.158,1.305,1.276,-0.179,0.110,0.324,1017.410,0.169,25.204
190.429,6.154,1.303,1.277,-0.180,0.111,0.325,1017.420,0.011,25.207
190.721,6.152,1.303,1.279,-0.180,0.111,0.325,1017.430,-0.021,25.201
191.219,6.143,1.299,1.282,-0.179,0.111,0.325,1017.430,-0.042,25.137
191.510,6.138,1.297,1.287,-0.180,0.111,0.325,1017.420,0.085,25.181
191.799,6.134,1.294,1.288,-0.180,0.111,0.325,1017.410,-0.021,25.194
192.092,6.129,1.293,1.293,-0.180,0.111,0.325,1017.430,0.148,25.196
192.382,6.126,1.289,1.300,-0.180,0.111,0.325,1017.410,-0.042,25.194
192.674,6.126,1.293,1.304,-0.180,0.111,0.324,1017.420,0.000,25.191
192.962,6.121,1.293,1.310,-0.180,0.111,0.324,1017.410,-0.106,25.199
193.253,6.119,1.291,1.315,-0.180,0.110,0.325,1017.430,0.085,25.194
193.545,6.115,1.289,1.318,-0.180,0.110,0.325,1017.410,0.021,25.191
193.837,6.110,1.287,1.322,-0.180,0.111,0.324,1017.420,-0.021,25.191
194.336,6.100,1.293,1.338,-0.180,0.110,0.325,1017.420,0.116,25.119
194.625,6.097,1.292,1.334,-0.180,0.110,0.325,1017.440,-0.148,25.163
194.916,6.093,1.289,1.338,-0.180,0.110,0.325,1017.450,0.053,25.173
195.208,6.091,1.288,1.345,-0.180,0.110,0.325,1017.440,0.032,25.181
195.499,6.088,1.287,1.349,-0.180,0.110,0.324,1017.430,0.063,25.176
195.791,6.084,1.285,1.351,-0.179,0.110,0.325,1017.420,-0.233,25.173
196.082,6.082,1.285,1.352,-0.179,0.109,0.325,1017.450,-0.042,25.178
196.375,6.080,1.283,1.358,-0.179,0.109,0.325,1017.410,0.148,25.186
196.665,6.074,1.283,1.363,-0.180,0.109,0.325,1017.380,0.127,25.178
196.955,6.072,1.283,1.367,-0.179,0.109,0.325,1017.400,0.454,25.178
197.416,6.064,1.285,1.377,-0.179,0.108,0.325,1017.410,0.222,25.111
197.707,6.061,1.288,1.384,-0.178,0.109,0.325,1017.410,0.159,25.155
197.995,6.058,1.287,1.390,-0.178,0.109,0.325,1017.390,0.159,25.171
198.288,6.055,1.286,1.395,-0.178,0.109,0.325,1017.400,0.148,25.163
198.577,6.053,1.284,1.403,-0.178,0.109,0.324,1017.400,0.159,25.165
198.867,6.052,1.283,1.411,-0.178,0.109,0.324,1017.420,0.053,25.163
199.159,6.050,1.283,1.414,-0.178,0.109,0.324,1017.430,0.000,25.168
199.443,6.047,1.282,1.420,-0.178,0.109,0.325,1017.420,0.085,25.168
199.730,6.046,1.282,1.426,-0.178,0.109,0.325,1017.430,-0.021,25.168
200.019,6.042,1.281,1.429,-0.179,0.109,0.325,1017.420,0.201,25.153
200.512,6.032,1.268,1.433,-0.183,0.110,0.190,1017.380,0.359,25.096
200.804,6.029,1.265,1.441,-0.183,0.109,0.191,1017.380,0.307,25.135
201.095,6.021,1.266,1.453,-0.183,0.109,0.191,1017.400,0.338,25.150
201.382,6.022,1.268,1.453,-0.183,0.109,0.191,1017.380,0.148,25.165
201.671,6.022,1.267,1.467,-0.183,0.109,0.190,1017.380,0.423,25.160
201.960,6.020,1.266,1.472,-0.183,0.109,0.190,1017.380,0.148,25.168
202.250,6.012,1.268,1.474,-0.183,0.109,0.191,1017.390,0.254,25.178
202.540,6.013,1.268,1.480,-0.183,0.109,0.172,1017.390,0.317,25.173
202.828,6.013,1.267,1.489,-0.183,0.109,0.172,1017.400,0.201,25.178
203.118,6.010,1.266,1.493,-0.183,0.109,0.169,1017.420,-0.021,25.168
203.621,6.011,1.264,1.504,-0.184,0.108,0.168,1017.390,0.243,25.101
203.909,6.008,1.263,1.507,-0.185,0.109,0.169,1017.380,0.148,25.140
204.199,6.009,1.264,1.513,-0.185,0.109,0.169,1017.400,0.159,25.153
204.489,6.003,1.265,1.516,-0.185,0.109,0.169,1017.390,0.053,25.155
204.780,6.002,1.267,1.518,-0.185,0.109,0.168,1017.420,0.127,25.163
205.069,5.999,1.268,1.523,-0.184,0.109,0.169,1017.380,0.159,25.171
205.358,5.996,1.267,1.525,-0.184,0.108,0.168,1017.420,-0.021,25.168
205.650,5.994,1.268,1.526,-0.184,0.108,0.168,1017.410,0.063,25.171
205.939,5.992,1.267,1.534,-0.184,0.108,0.168,1017.410,0.063,25.163
206.232,5.991,1.269,1.539,-0.184,0.108,0.168,1017.410,0.063,25.153
206.696,5.989,1.269,1.547,-0.184,0.108,0.168,1017.410,0.296,25.091
206.989,5.987,1.268,1.555,-0.184,0.108,0.168,1017.400,0.243,25.127
207.278,5.982,1.265,1.559,-0.184,0.109,0.168,1017.400,0.021,25.145
207.566,5.984,1.266,1.568,-0.184,0.109,0.168,1017.430,-0.042,25.145
207.859,5.982,1.265,1.573,-0.184,0.109,0.168,1017.430,0.169,25.145
208.150,5.979,1.264,1.575,-0.184,0.109,0.168,1017.420,0.000,25.158
208.436,5.977,1.262,1.583,-0.184,0.109,0.168,1017.400,0.222,25.147
208.723,5.976,1.264,1.588,-0.184,0.109,0.168,1017.400,-0.063,25.147
209.017,5.972,1.262,1.590,-0.184,0.109,0.168,1017.390,0.169,25.142
209.309,5.973,1.259,1.596,-0.184,0.109,0.168,1017.420,0.063,25.145
209.810,5.969,1.255,1.608,-0.184,0.109,0.168,1017.410,0.317,25.099
210.102,5.968,1.259,1.611,-0.184,0.109,0.168,1017.420,0.063,25.127
210.393,5.971,1.262,1.618,-0.184,0.109,0.168,1017.430,0.053,25.137
210.683,5.966,1.260,1.622,-0.184,0.108,0.169,1017.410,0.148,25.150
210.970,5.964,1.261,1.624,-0.184,0.108,0.169,1017.380,0.423,25.158
211.261,5.964,1.256,1.632,-0.184,0.109,0.169,1017.430,0.116,25.153
211.550,5.959,1.256,1.636,-0.184,0.108,0.169,1017.430,0.053,25.173
211.839,6.076,1.260,1.622,-0.178,0.106,0.124,1017.410,0.222,25.176
212.135,6.488,2.008,2.554,-0.091,0.543,0.207,1017.400,0.201,25.194
212.425,6.211,1.949,2.646,-0.062,0.198,0.130,1017.390,0.528,25.183
212.888,6.986,0.893,1.787,-0.033,0.060,0.156,1017.370,0.624,25.094
213.180,7.110,0.497,1.231,0.162,0.323,0.201,1017.340,0.412,25.145
213.468,6.591,0.053,1.563,0.419,0.238,0.369,1017.380,0.296,25.168
213.758,6.561,0.280,1.848,0.359,0.109,0.413,1017.400,0.095,25.181
214.047,6.799,0.146,1.773,0.288,0.156,0.484,1017.410,0.275,25.199
214.337,6.794,0.150,1.790,0.288,0.155,0.484,1017.430,0.053,25.207
214.628,6.788,0.149,1.792,0.288,0.156,0.484,1017.390,0.106,25.194
214.918,6.784,0.153,1.800,0.289,0.156,0.484,1017.390,0.296,25.191
215.210,6.778,0.152,1.803,0.289,0.156,0.484,1017.410,0.180,25.186
215.500,6.773,0.152,1.808,0.289,0.156,0.484,1017.360,0.507,25.196
215.985,6.769,0.155,1.817,0.289,0.156,0.483,1017.380,0.433,25.135
216.276,6.766,0.156,1.824,0.288,0.156,0.484,1017.380,0.454,25.186
216.566,6.760,0.157,1.831,0.288,0.155,0.484,1017.380,0.190,25.194
216.853,6.754,0.156,1.840,0.288,0.156,0.484,1017.400,0.127,25.194
217.142,6.754,0.156,1.848,0.288,0.156,0.484,1017.390,0.528,25.204
217.430,6.751,0.154,1.855,0.288,0.156,0.484,1017.390,0.222,25.199
217.720,6.747,0.152,1.862,0.288,0.156,0.485,1017.390,0.159,25.207
218.010,6.742,0.151,1.869,0.288,0.156,0.485,1017.380,0.074,25.207
218.299,6.737,0.153,1.870,0.288,0.156,0.485,1017.420,0.116,25.209
218.587,6.733,0.153,1.872,0.287,0.156,0.485,1017.410,0.190,25.196
219.075,6.725,0.154,1.885,0.287,0.157,0.486,1017.370,0.370,25.127
219.364,6.721,0.154,1.894,0.287,0.157,0.486,1017.380,0.285,25.165
219.654,6.720,0.154,1.896,0.287,0.157,0.485,1017.380,0.264,25.176
219.943,6.714,0.154,1.898,0.287,0.157,0.486,1017.410,0.243,25.186
220.234,6.707,0.154,1.902,0.287,0.157,0.486,1017.410,0.307,25.186
220.525,6.702,0.154,1.902,0.287,0.157,0.485,1017.380,0.317,25.186
220.813,6.699,0.152,1.912,0.286,0.157,0.486,1017.400,0.233,25.186
221.101,6.693,0.153,1.917,0.286,0.157,0.486,1017.380,0.254,25.178
221.391,6.688,0.155,1.923,0.286,0.157,0.486,1017.410,0.180,25.178
221.679,6.680,0.157,1.935,0.286,0.157,0.486,1017.390,0.423,25.176
222.135,6.671,0.156,1.953,0.286,0.157,0.487,1017.410,0.275,25.114
222.426,6.670,0.156,1.961,0.285,0.157,0.487,1017.400,0.264,25.150
222.712,6.664,0.158,1.971,0.286,0.157,0.487,1017.390,0.296,25.168
223.001,6.658,0.158,1.974,0.286,0.157,0.487,1017.410,0.317,25.165
223.290,6.651,0.158,1.985,0.286,0.157,0.487,1017.380,0.307,25.171
223.580,6.644,0.158,1.993,0.286,0.157,0.487,1017.380,0.211,25.163
223.868,6.638,0.162,2.002,0.286,0.157,0.487,1017.400,0.159,25.165
224.154,6.634,0.163,2.007,0.286,0.157,0.487,1017.390,0.370,25.163
224.442,6.628,0.163,2.011,0.286,0.157,0.487,1017.400,0.391,25.168
224.730,6.623,0.162,2.014,0.286,0.157,0.487,1017.380,0.201,25.158
225.223,6.617,0.163,2.020,0.286,0.157,0.487,1017.380,0.243,25.096
225.510,6.616,0.166,2.024,0.286,0.157,0.487,1017.380,0.328,25.135
225.799,6.612,0.166,2.031,0.286,0.157,0.487,1017.430,0.201,25.145
226.089,6.609,0.168,2.038,0.286,0.157,0.487,1017.380,0.063,25.147
226.384,6.606,0.172,2.045,0.286,0.157,0.487,1017.390,0.233,25.142
226.674,6.601,0.171,2.048,0.286,0.157,0.487,1017.420,0.127,25.150
226.962,6.594,0.173,2.059,0.286,0.157,0.488,1017.390,0.233,25.158
227.253,6.592,0.172,2.063,0.286,0.156,0.492,1017.390,0.095,25.147
227.545,6.586,0.174,2.073,0.285,0.156,0.492,1017.400,0.317,25.150
227.832,6.581,0.173,2.080,0.285,0.156,0.492,1017.390,0.137,25.160
228.323,6.571,0.174,2.123,0.285,0.156,0.492,1017.390,0.349,25.101
228.613,6.565,0.173,2.132,0.285,0.156,0.492,1017.410,0.148,25.140
228.902,6.560,0.174,2.141,0.285,0.156,0.492,1017.420,0.116,25.145
229.192,6.552,0.175,2.151,0.285,0.156,0.492,1017.390,0.307,25.150
229.480,6.545,0.176,2.160,0.285,0.156,0.492,1017.420,0.116,25.145
229.772,6.543,0.178,2.169,0.285,0.156,0.493,1017.380,0.264,25.150
230.062,6.539,0.180,2.189,0.285,0.157,0.493,1017.400,0.222,25.163
230.351,6.532,0.185,2.202,0.285,0.157,0.493,1017.400,0.264,25.168
230.639,6.527,0.184,2.192,0.285,0.157,0.493,1017.380,0.465,25.173
230.925,6.517,0.187,2.202,0.285,0.157,0.493,1017.380,0.370,25.153
231.384,6.512,0.191,2.211,0.284,0.157,0.493,1017.390,0.264,25.099
231.674,6.505,0.197,2.210,0.284,0.157,0.493,1017.400,0.285,25.140
231.964,6.501,0.197,2.220,0.284,0.157,0.493,1017.390,0.264,25.150
232.251,6.498,0.197,2.227,0.284,0.156,0.493,1017.390,0.349,25.168
232.540,6.492,0.196,2.233,0.284,0.156,0.493,1017.390,0.063,25.165
232.830,6.488,0.197,2.241,0.284,0.156,0.493,1017.420,0.011,25.163
233.122,6.484,0.197,2.242,0.284,0.156,0.493,1017.400,0.222,25.160
233.410,6.478,0.196,2.242,0.284,0.156,0.493,1017.410,0.370,25.168
233.698,6.471,0.197,2.253,0.284,0.156,0.493,1017.400,0.296,25.158
233.987,6.465,0.197,2.257,0.284,0.156,0.493,1017.400,0.264,25.168
234.477,6.459,0.197,2.268,0.283,0.156,0.493,1017.380,0.201,25.099
234.772,6.457,0.200,2.269,0.283,0.156,0.493,1017.390,0.296,25.132
235.063,6.452,0.201,2.274,0.283,0.156,0.494,1017.410,0.349,25.140
235.350,6.445,0.200,2.277,0.283,0.156,0.494,1017.390,0.137,25.153
235.638,6.439,0.203,2.285,0.283,0.156,0.494,1017.390,0.222,25.145
235.928,6.435,0.205,2.293,0.283,0.156,0.494,1017.380,0.264,25.137
236.218,6.427,0.210,2.298,0.283,0.156,0.493,1017.390,0.243,25.129
236.510,6.423,0.211,2.304,0.283,0.156,0.494,1017.380,0.412,25.137
236.800,6.417,0.213,2.309,0.283,0.156,0.494,1017.390,0.380,25.129
238.258,6.386,0.219,2.332,0.282,0.156,0.494,1017.400,0.338,25.129
238.546,6.379,0.222,2.342,0.282,0.156,0.494,1017.380,0.539,25.135
238.835,6.372,0.223,2.344,0.283,0.156,0.494,1017.390,0.359,25.145
239.125,6.370,0.226,2.350,0.283,0.156,0.493,1017.360,0.444,25.135
