time,accX,accY,accZ,gyrX,gyrY,gyrZ,pres,alt,temp
35.687,0.097,0.264,0.541,0.009,-0.006,0.016,1017.430,0.148,24.911
35.983,0.097,0.265,0.545,0.009,-0.006,0.016,1017.470,-0.106,24.906
36.282,0.096,0.264,0.546,0.009,-0.006,0.016,1017.420,0.053,24.911
36.582,0.095,0.262,0.550,0.009,-0.006,0.016,1017.450,0.148,24.906
36.879,0.094,0.260,0.551,0.009,-0.006,0.016,1017.440,0.180,24.911
37.368,0.092,0.262,0.556,0.008,-0.006,0.016,1017.420,0.074,24.855
37.666,0.092,0.263,0.559,0.007,-0.005,0.016,1017.440,-0.042,24.894
37.966,0.098,0.266,0.566,0.007,-0.005,0.016,1017.420,0.127,24.899
38.265,0.097,0.267,0.568,0.007,-0.005,0.016,1017.420,-0.127,24.896
38.565,0.096,0.269,0.570,0.007,-0.005,0.016,1017.460,0.095,24.891
38.864,0.097,0.271,0.576,0.007,-0.005,0.016,1017.460,-0.296,24.891
39.163,0.096,0.270,0.576,0.007,-0.004,0.016,1017.440,-0.254,24.891
39.461,0.095,0.273,0.579,0.006,-0.004,0.016,1017.430,0.021,24.899
39.761,0.099,0.277,0.586,0.006,-0.004,0.016,1017.420,0.085,24.888
40.059,0.101,0.276,0.594,0.006,-0.004,0.016,1017.430,-0.127,24.891
40.589,0.102,0.277,0.601,0.006,-0.004,0.016,1017.450,0.148,24.824
40.885,0.108,0.278,0.609,0.006,-0.004,0.016,1017.430,-0.380,24.865
41.184,0.107,0.281,0.615,0.006,-0.004,0.016,1017.410,0.042,24.883
41.482,0.111,0.280,0.620,0.006,-0.004,0.016,1017.440,-0.233,24.883
41.779,0.111,0.279,0.624,0.006,-0.004,0.016,1017.430,-0.211,24.883
42.077,0.109,0.278,0.625,0.007,-0.003,0.016,1017.430,-0.042,24.883
42.372,0.110,0.277,0.630,0.007,-0.003,0.016,1017.450,-0.275,24.886
42.668,0.110,0.279,0.634,0.007,-0.003,0.017,1017.430,-0.085,24.881
42.965,0.113,0.283,0.638,0.006,-0.003,0.017,1017.420,0.095,24.888
43.264,0.114,0.284,0.643,0.007,-0.003,0.017,1017.430,-0.106,24.888
43.789,0.108,0.287,0.649,0.007,-0.002,0.017,1017.430,-0.148,24.816
44.087,0.109,0.288,0.655,0.006,-0.002,0.017,1017.420,0.011,24.870
44.382,0.110,0.290,0.658,0.006,-0.002,0.016,1017.450,-0.042,24.878
44.685,0.109,0.291,0.662,0.006,-0.003,0.016,1017.440,0.063,24.873
44.982,0.109,0.291,0.662,0.007,-0.003,0.016,1017.420,0.011,24.881
45.280,0.112,0.296,0.665,0.007,-0.003,0.016,1017.420,-0.063,24.878
45.579,0.113,0.298,0.669,0.007,-0.004,0.016,1017.420,-0.106,24.876
45.875,0.115,0.297,0.676,0.008,-0.004,0.016,1017.430,-0.211,24.878
46.179,0.115,0.297,0.680,0.008,-0.004,0.016,1017.450,-0.211,24.888
46.478,0.117,0.301,0.686,0.008,-0.004,0.016,1017.440,-0.275,24.883
46.987,0.112,0.302,0.696,0.008,-0.004,0.016,1017.440,-0.148,24.834
47.286,0.115,0.306,0.699,0.008,-0.004,0.016,1017.460,0.042,24.858
47.583,0.115,0.305,0.697,0.008,-0.004,0.016,1017.460,-0.338,24.870
47.880,0.114,0.308,0.700,0.008,-0.004,0.016,1017.440,-0.106,24.873
48.177,0.115,0.312,0.704,0.008,-0.004,0.016,1017.430,-0.275,24.881
48.474,0.117,0.312,0.708,0.008,-0.004,0.016,1017.450,-0.275,24.888
48.772,0.118,0.313,0.710,0.008,-0.005,0.016,1017.490,-0.296,24.881
49.070,0.118,0.313,0.713,0.008,-0.005,0.017,1017.450,-0.148,24.883
49.366,0.118,0.315,0.719,0.008,-0.005,0.017,1017.420,-0.211,24.886
49.665,0.118,0.317,0.724,0.009,-0.005,0.016,1017.450,-0.190,24.881
50.179,0.122,0.326,0.731,0.008,-0.005,0.016,1017.450,-0.296,24.822
50.476,0.122,0.326,0.736,0.009,-0.005,0.016,1017.450,-0.359,24.863
50.775,0.125,0.330,0.741,0.009,-0.005,0.016,1017.450,-0.021,24.873
51.074,0.126,0.334,0.747,0.009,-0.005,0.016,1017.460,-0.317,24.881
51.370,0.127,0.334,0.751,0.009,-0.005,0.016,1017.450,-0.296,24.876
51.667,0.124,0.335,0.752,0.009,-0.005,0.017,1017.430,0.021,24.883
51.966,0.125,0.337,0.757,0.008,-0.004,0.017,1017.430,-0.148,24.876
52.265,0.127,0.338,0.762,0.008,-0.004,0.017,1017.420,-0.085,24.878
52.565,0.126,0.338,0.767,0.008,-0.004,0.017,1017.440,-0.233,24.878
52.860,0.126,0.338,0.770,0.008,-0.004,0.017,1017.470,-0.190,24.870
53.338,0.127,0.344,0.783,0.007,-0.004,0.016,1017.440,-0.106,24.811
53.633,0.126,0.346,0.789,0.007,-0.004,0.016,1017.450,-0.296,24.852
53.931,0.127,0.350,0.790,0.007,-0.003,0.017,1017.480,-0.402,24.860
54.230,0.126,0.350,0.792,0.007,-0.003,0.017,1017.480,-0.127,24.858
54.528,0.130,0.354,0.799,0.006,-0.003,0.017,1017.470,-0.169,24.868
54.825,0.132,0.356,0.803,0.006,-0.003,0.017,1017.450,0.032,24.868
55.124,0.131,0.356,0.802,0.006,-0.004,0.017,1017.430,0.085,24.865
55.418,0.130,0.358,0.804,0.006,-0.004,0.017,1017.430,-0.042,24.863
55.718,0.131,0.356,0.804,0.007,-0.004,0.017,1017.440,-0.085,24.863
56.018,0.131,0.358,0.807,0.007,-0.004,0.017,1017.460,-0.233,24.863
56.541,0.129,0.358,0.813,0.006,-0.004,0.018,1017.410,0.000,24.801
56.832,0.129,0.358,0.813,0.006,-0.004,0.018,1017.440,0.127,24.845
57.127,0.132,0.360,0.818,0.006,-0.004,0.018,1017.450,0.095,24.855
57.424,0.129,0.360,0.819,0.005,-0.004,0.018,1017.450,-0.085,24.868
57.724,0.129,0.360,0.820,0.005,-0.004,0.018,1017.410,-0.021,24.873
58.023,0.127,0.357,0.822,0.005,-0.004,0.018,1017.420,-0.148,24.876
58.322,0.125,0.357,0.823,0.005,-0.004,0.019,1017.440,0.063,24.876
58.619,0.125,0.358,0.825,0.005,-0.004,0.018,1017.450,0.000,24.873
58.909,0.127,0.360,0.828,0.005,-0.004,0.019,1017.430,-0.254,24.878
59.208,0.129,0.363,0.836,0.005,-0.003,0.019,1017.450,0.000,24.873
59.728,0.133,0.369,0.845,0.004,-0.004,0.019,1017.460,-0.190,24.793
60.028,0.133,0.371,0.848,0.004,-0.004,0.019,1017.420,-0.085,24.847
60.326,0.135,0.371,0.853,0.004,-0.004,0.019,1017.440,0.159,24.850
60.622,0.135,0.367,0.863,0.004,-0.004,0.019,1017.440,-0.127,24.860
60.916,0.133,0.368,0.868,0.004,-0.004,0.019,1017.430,-0.106,24.868
61.214,0.136,0.370,0.876,0.004,-0.004,0.019,1017.450,-0.211,24.863
61.510,0.136,0.373,0.882,0.004,-0.004,0.019,1017.450,-0.085,24.865
61.809,0.136,0.374,0.885,0.004,-0.004,0.020,1017.450,-0.106,24.860
62.108,0.138,0.375,0.889,0.004,-0.004,0.020,1017.430,-0.042,24.865
62.408,0.138,0.380,0.894,0.003,-0.004,0.020,1017.430,-0.233,24.860
62.922,0.138,0.378,0.894,0.002,-0.003,0.020,1017.430,0.032,24.796
63.221,0.140,0.380,0.898,0.002,-0.003,0.020,1017.450,-0.085,24.842
63.518,0.138,0.379,0.900,0.002,-0.003,0.020,1017.430,0.116,24.860
63.812,0.139,0.379,0.904,0.001,-0.003,0.020,1017.430,0.021,24.858
64.111,0.137,0.378,0.910,0.001,-0.003,0.020,1017.430,-0.148,24.860
64.409,0.138,0.377,0.914,0.001,-0.003,0.020,1017.440,0.053,24.863
64.706,0.140,0.383,0.918,0.001,-0.003,0.020,1017.430,-0.042,24.850
65.003,0.137,0.385,0.917,0.001,-0.003,0.021,1017.440,-0.021,24.855
65.303,0.135,0.385,0.920,0.001,-0.003,0.021,1017.470,-0.275,24.850
65.601,0.134,0.384,0.929,0.001,-0.003,0.022,1017.440,0.000,24.863
66.117,0.134,0.380,0.931,0.001,-0.002,0.023,1017.420,0.032,24.791
66.415,0.136,0.382,0.938,0.001,-0.002,0.023,1017.440,0.000,24.827
66.707,0.140,0.384,0.944,0.002,-0.003,0.023,1017.440,-0.042,24.847
67.004,0.138,0.384,0.944,0.002,-0.003,0.023,1017.440,-0.106,24.845
67.301,0.135,0.385,0.946,0.002,-0.003,0.023,1017.450,-0.063,24.855
67.598,0.137,0.386,0.946,0.002,-0.003,0.023,1017.440,-0.106,24.860
67.894,0.138,0.387,0.948,0.002,-0.003,0.022,1017.450,0.011,24.860
68.194,0.139,0.385,0.949,0.001,-0.002,0.022,1017.450,-0.042,24.855
68.493,0.139,0.386,0.953,0.002,-0.002,0.023,1017.440,0.000,24.858
68.785,0.139,0.386,0.952,0.002,-0.002,0.023,1017.430,-0.063,24.855
69.265,0.146,0.383,0.958,0.001,-0.002,0.024,1017.450,0.159,24.788
69.566,0.145,0.382,0.961,0.002,-0.001,0.025,1017.450,-0.106,24.824
69.863,0.147,0.385,0.963,0.001,-0.001,0.025,1017.450,-0.106,24.845
70.163,0.148,0.388,0.970,0.002,-0.001,0.025,1017.440,-0.275,24.850
70.462,0.149,0.389,0.974,0.002,-0.000,0.026,1017.470,-0.211,24.845
70.760,0.149,0.390,0.980,0.002,-0.000,0.026,1017.460,-0.042,24.842
71.061,0.149,0.389,0.982,0.002,-0.000,0.026,1017.430,-0.042,24.847
71.364,0.148,0.389,0.985,0.001,-0.000,0.026,1017.420,0.000,24.837
71.657,0.148,0.392,0.988,0.001,0.001,0.026,1017.450,-0.169,24.845
71.957,0.153,0.393,0.994,0.000,0.001,0.027,1017.430,-0.021,24.842
72.483,0.151,0.393,0.999,-0.000,0.001,0.028,1017.460,0.063,24.755
72.784,0.150,0.394,1.004,0.000,0.001,0.028,1017.470,-0.148,24.806
73.081,0.154,0.395,1.010,-0.000,0.001,0.028,1017.470,-0.254,24.819
73.378,0.155,0.398,1.015,-0.001,0.001,0.029,1017.430,0.000,24.819
73.672,0.155,0.398,1.016,-0.001,0.001,0.029,1017.460,-0.085,24.832
73.972,0.156,0.397,1.023,-0.000,0.001,0.029,1017.450,-0.085,24.837
74.273,0.159,0.401,1.028,-0.001,0.001,0.029,1017.440,0.074,24.837
74.571,0.158,0.403,1.032,-0.000,0.001,0.029,1017.420,0.074,24.837
74.873,0.159,0.403,1.034,0.000,0.001,0.029,1017.420,0.127,24.834
75.169,0.164,0.404,1.041,0.000,0.001,0.030,1017.440,-0.169,24.840
75.679,0.164,0.406,1.041,-0.000,0.001,0.030,1017.440,0.032,24.768
75.977,0.163,0.406,1.042,-0.000,0.001,0.030,1017.450,0.159,24.814
76.275,0.165,0.408,1.049,0.000,0.001,0.030,1017.450,-0.233,24.829
76.572,0.167,0.408,1.053,0.000,0.000,0.030,1017.440,-0.317,24.842
76.868,0.167,0.408,1.054,0.000,0.000,0.031,1017.410,-0.021,24.832
77.167,0.171,0.410,1.061,0.001,0.000,0.031,1017.440,-0.106,24.834
77.466,0.172,0.408,1.068,0.001,0.000,0.032,1017.420,0.011,24.837
77.763,0.174,0.411,1.076,0.001,0.001,0.032,1017.450,0.000,24.840
78.056,0.176,0.414,1.073,0.001,0.001,0.032,1017.430,-0.127,24.842
78.352,0.177,0.417,1.077,0.001,0.000,0.032,1017.450,-0.275,24.842
78.859,0.177,0.420,1.088,0.001,0.000,0.032,1017.440,-0.021,24.773
79.157,0.179,0.419,1.088,0.001,0.000,0.033,1017.430,0.127,24.806
79.453,0.179,0.420,1.093,0.002,0.000,0.033,1017.430,0.137,24.834
79.748,0.178,0.420,1.094,0.001,0.000,0.033,1017.410,-0.169,24.837
80.045,0.178,0.419,1.102,0.001,0.000,0.033,1017.430,-0.127,24.845
80.347,0.178,0.419,1.103,0.001,0.000,0.033,1017.450,-0.148,24.837
80.645,0.178,0.418,1.106,0.001,0.001,0.034,1017.420,-0.042,24.832
80.943,0.179,0.419,1.110,0.001,0.001,0.034,1017.420,0.085,24.829
81.240,0.178,0.418,1.112,0.000,0.001,0.035,1017.440,-0.021,24.834
81.538,0.177,0.418,1.117,0.000,0.001,0.036,1017.430,0.021,24.837
82.050,0.176,0.419,1.123,0.000,0.001,0.035,1017.440,0.032,24.765
82.349,0.178,0.421,1.126,0.001,0.001,0.036,1017.450,-0.169,24.806
82.644,0.180,0.425,1.129,0.001,0.001,0.036,1017.430,-0.127,24.819
82.940,0.180,0.424,1.129,0.001,0.001,0.036,1017.410,0.201,24.824
83.236,0.179,0.424,1.132,0.001,0.000,0.036,1017.440,-0.296,24.829
83.533,0.181,0.425,1.136,0.002,0.000,0.036,1017.440,0.159,24.834
83.830,0.181,0.428,1.143,0.002,0.000,0.036,1017.430,0.085,24.840
84.125,0.182,0.430,1.147,0.002,0.000,0.036,1017.410,0.264,24.840
84.421,0.181,0.431,1.149,0.002,0.000,0.037,1017.420,-0.085,24.837
84.718,0.184,0.431,1.156,0.002,0.001,0.038,1017.430,-0.021,24.837
85.195,0.187,0.434,1.162,0.003,0.000,0.038,1017.390,0.201,24.775
85.492,0.187,0.436,1.169,0.003,-0.000,0.038,1017.440,-0.148,24.798
85.789,0.186,0.439,1.177,0.003,0.000,0.038,1017.440,-0.211,24.809
86.085,0.184,0.440,1.184,0.004,0.000,0.039,1017.460,-0.169,24.816
86.380,0.184,0.441,1.188,0.004,-0.000,0.039,1017.450,-0.275,24.814
86.677,0.187,0.440,1.195,0.004,0.000,0.039,1017.470,-0.127,24.814
86.974,0.185,0.440,1.198,0.004,0.000,0.039,1017.430,-0.127,24.811
87.271,0.186,0.442,1.198,0.004,-0.000,0.039,1017.440,0.053,24.814
87.568,0.190,0.446,1.197,0.005,-0.000,0.040,1017.460,-0.042,24.806
87.866,0.188,0.449,1.204,0.005,-0.000,0.041,1017.430,0.032,24.811
88.377,0.190,0.448,1.203,0.005,-0.000,0.041,1017.440,-0.127,24.755
88.676,0.185,0.448,1.203,0.005,-0.000,0.041,1017.460,-0.296,24.796
89.266,0.185,0.451,1.207,0.005,0.000,0.042,1017.420,-0.106,24.819
89.560,0.188,0.454,1.211,0.005,0.001,0.043,1017.450,-0.169,24.827
89.855,0.188,0.455,1.211,0.005,0.001,0.043,1017.460,-0.338,24.829
90.151,0.189,0.456,1.217,0.005,0.001,0.043,1017.450,0.201,24.829
90.445,0.191,0.460,1.220,0.005,0.001,0.043,1017.440,0.000,24.834
90.734,0.194,0.459,1.219,0.005,0.002,0.043,1017.450,-0.063,24.837
91.031,0.195,0.460,1.223,0.004,0.002,0.043,1017.430,0.074,24.829
91.545,0.196,0.461,1.229,0.004,0.002,0.043,1017.420,0.021,24.770
91.842,0.196,0.461,1.232,0.004,0.002,0.044,1017.410,0.307,24.804
92.138,0.196,0.464,1.235,0.004,0.002,0.044,1017.420,0.137,24.822
92.429,0.196,0.465,1.239,0.004,0.002,0.044,1017.420,0.074,24.829
92.726,0.195,0.465,1.244,0.005,0.002,0.044,1017.430,0.000,24.829
93.014,0.196,0.466,1.248,0.005,0.002,0.044,1017.430,-0.106,24.834
93.310,0.199,0.467,1.254,0.004,0.003,0.044,1017.450,-0.169,24.834
93.606,0.199,0.468,1.256,0.004,0.003,0.045,1017.440,0.085,24.834
93.902,0.201,0.468,1.262,0.004,0.003,0.046,1017.410,-0.042,24.824
94.200,0.201,0.466,1.268,0.004,0.003,0.046,1017.440,-0.169,24.834
94.703,0.199,0.470,1.274,0.004,0.003,0.046,1017.470,-0.317,24.763
95.000,0.198,0.470,1.276,0.004,0.003,0.046,1017.430,0.011,24.804
95.291,0.199,0.469,1.277,0.004,0.003,0.047,1017.470,-0.042,24.811
95.588,0.197,0.471,1.282,0.003,0.003,0.046,1017.460,-0.190,24.822
95.884,0.197,0.471,1.289,0.004,0.003,0.047,1017.420,-0.254,24.827
96.179,0.194,0.470,1.291,0.003,0.003,0.047,1017.430,-0.106,24.829
96.473,0.192,0.471,1.292,0.003,0.003,0.047,1017.440,-0.190,24.834
96.770,0.192,0.471,1.295,0.003,0.003,0.047,1017.430,-0.359,24.834
97.064,0.193,0.471,1.296,0.003,0.003,0.047,1017.440,0.021,24.837
97.359,0.192,0.474,1.300,0.003,0.003,0.048,1017.450,-0.190,24.840
97.826,0.194,0.473,1.302,0.003,0.003,0.049,1017.440,-0.127,24.770
98.122,0.195,0.477,1.306,0.004,0.003,0.049,1017.440,-0.085,24.814
98.417,0.196,0.478,1.309,0.003,0.003,0.050,1017.430,-0.042,24.824
98.714,0.196,0.477,1.311,0.003,0.003,0.050,1017.420,0.042,24.837
99.011,0.198,0.480,1.317,0.003,0.004,0.051,1017.460,-0.042,24.829
99.307,0.202,0.482,1.322,0.003,0.004,0.051,1017.430,0.000,24.829
99.595,0.201,0.483,1.327,0.003,0.004,0.051,1017.420,0.000,24.840
99.888,0.201,0.482,1.332,0.003,0.004,0.051,1017.420,0.137,24.822
100.184,0.202,0.481,1.337,0.003,0.004,0.052,1017.440,-0.254,24.842
100.482,0.206,0.486,1.342,0.003,0.003,0.052,1017.440,-0.317,24.840
100.990,0.206,0.486,1.349,0.003,0.004,0.052,1017.460,0.000,24.765
101.280,0.205,0.486,1.350,0.003,0.003,0.052,1017.450,0.116,24.809
101.574,0.206,0.486,1.355,0.004,0.003,0.052,1017.430,-0.190,24.814
101.870,0.209,0.489,1.362,0.003,0.003,0.052,1017.440,0.159,24.819
102.165,0.208,0.486,1.368,0.003,0.003,0.052,1017.420,-0.106,24.829
102.459,0.213,0.488,1.375,0.003,0.003,0.053,1017.430,-0.085,24.834
102.757,0.213,0.488,1.375,0.003,0.003,0.053,1017.450,0.074,24.829
103.055,0.214,0.490,1.379,0.003,0.003,0.053,1017.420,0.021,24.829
103.352,0.214,0.491,1.378,0.003,0.003,0.053,1017.430,0.116,24.822
103.645,0.214,0.491,1.379,0.004,0.002,0.053,1017.450,-0.021,24.832
104.146,0.212,0.489,1.379,0.003,0.002,0.053,1017.430,-0.021,24.768
104.446,0.213,0.490,1.379,0.004,0.002,0.053,1017.420,-0.063,24.806
104.742,0.214,0.493,1.382,0.004,0.003,0.053,1017.430,-0.063,24.811
105.040,0.215,0.497,1.386,0.004,0.003,0.053,1017.430,0.032,24.811
105.339,0.215,0.497,1.386,0.005,0.002,0.054,1017.420,0.159,24.811
105.634,0.217,0.498,1.390,0.005,0.002,0.054,1017.410,0.137,24.811
105.930,0.216,0.499,1.390,0.005,0.002,0.054,1017.410,-0.148,24.809
106.225,0.216,0.500,1.391,0.005,0.002,0.054,1017.420,0.011,24.814
106.523,0.217,0.500,1.396,0.005,0.003,0.054,1017.440,0.137,24.816
106.818,0.218,0.498,1.403,0.005,0.003,0.055,1017.420,0.222,24.811
107.317,0.220,0.501,1.410,0.005,0.002,0.055,1017.420,0.180,24.755
107.611,0.220,0.501,1.412,0.005,0.003,0.055,1017.440,-0.063,24.791
107.910,0.218,0.502,1.415,0.004,0.003,0.056,1017.440,0.011,24.804
108.207,0.217,0.502,1.415,0.004,0.003,0.056,1017.420,0.085,24.798
108.502,0.217,0.504,1.418,0.004,0.003,0.056,1017.410,0.011,24.801
108.797,0.218,0.504,1.422,0.005,0.003,0.056,1017.430,-0.127,24.806
109.093,0.220,0.508,1.426,0.004,0.003,0.057,1017.430,0.127,24.806
109.390,0.221,0.510,1.432,0.004,0.003,0.057,1017.470,-0.211,24.809
109.687,0.221,0.508,1.432,0.003,0.004,0.057,1017.440,0.000,24.811
109.978,0.220,0.510,1.435,0.003,0.004,0.058,1017.420,0.391,24.804
110.446,0.217,0.515,1.449,0.002,0.003,0.058,1017.420,0.106,24.760
110.743,0.221,0.518,1.453,0.003,0.003,0.059,1017.430,-0.106,24.783
111.039,0.221,0.520,1.458,0.003,0.003,0.059,1017.440,0.137,24.801
111.333,0.224,0.523,1.460,0.003,0.003,0.060,1017.440,-0.106,24.804
111.630,0.223,0.524,1.462,0.002,0.003,0.061,1017.430,0.074,24.804
111.926,0.222,0.524,1.465,0.002,0.004,0.061,1017.450,-0.148,24.806
112.222,0.223,0.526,1.470,0.003,0.004,0.062,1017.450,-0.148,24.809
112.516,0.223,0.527,1.472,0.004,0.003,0.062,1017.450,0.021,24.798
112.813,0.221,0.528,1.474,0.003,0.004,0.063,1017.420,0.000,24.788
113.104,0.221,0.530,1.479,0.003,0.004,0.062,1017.440,-0.127,24.788
113.603,0.219,0.535,1.491,0.003,0.003,0.062,1017.420,-0.042,24.737
113.901,0.219,0.536,1.495,0.003,0.003,0.062,1017.450,-0.148,24.775
114.200,0.218,0.538,1.498,0.003,0.003,0.062,1017.450,-0.106,24.786
114.496,0.219,0.536,1.502,0.004,0.003,0.063,1017.450,-0.169,24.801
114.791,0.218,0.538,1.504,0.003,0.003,0.063,1017.420,0.042,24.806
115.086,0.216,0.540,1.507,0.004,0.003,0.063,1017.440,-0.021,24.804
115.385,0.216,0.543,1.513,0.004,0.002,0.064,1017.410,-0.063,24.804
115.683,0.218,0.544,1.519,0.004,0.002,0.064,1017.440,-0.106,24.806
115.979,0.217,0.547,1.525,0.004,0.003,0.064,1017.420,0.063,24.806
116.276,0.218,0.549,1.531,0.004,0.003,0.064,1017.430,0.053,24.801
116.776,0.217,0.548,1.530,0.004,0.002,0.065,1017.420,0.000,24.744
117.066,0.218,0.549,1.534,0.005,0.002,0.065,1017.400,-0.211,24.781
117.361,0.216,0.552,1.544,0.005,0.001,0.065,1017.450,-0.190,24.791
117.659,0.218,0.555,1.547,0.005,0.002,0.065,1017.440,-0.233,24.804
117.953,0.219,0.556,1.549,0.006,0.001,0.065,1017.470,-0.085,24.796
118.250,0.218,0.557,1.551,0.006,0.001,0.066,1017.430,0.127,24.793
118.542,0.219,0.556,1.550,0.006,0.000,0.066,1017.420,-0.042,24.801
118.840,0.218,0.555,1.552,0.006,0.001,0.066,1017.410,0.074,24.796
119.137,0.217,0.555,1.556,0.006,0.001,0.066,1017.430,0.000,24.793
